,student_resid,unadj_p,bonf(p)
408,-0.2538214588337803,0.7996440427222213,1.0
409,-1.0837838946792215,0.2785134449914683,1.0
410,-1.2969777204299437,0.19469933895541702,1.0
411,-1.0616917129924983,0.2884274894140074,1.0
412,-0.9618069049508724,0.33619361722341756,1.0
413,-1.447070413393348,0.14794056438014858,1.0
414,-1.061295177720858,0.2886075852658706,1.0
415,-0.36810316882056,0.7128120573811043,1.0
416,-1.0468005155879825,0.29524273476181107,1.0
417,-0.32206373573585306,0.7474180187867443,1.0
418,-0.8811379604182288,0.3782859598054793,1.0
419,-1.4454268626886282,0.14840136459966097,1.0
420,-0.6458747861787775,0.5183904072055606,1.0
421,-0.2804990770048784,0.7791063626163233,1.0
422,-1.6907370387672682,0.0909500315363887,1.0
423,-2.2051297460848427,0.02749083264884965,1.0
424,-1.8047832932736776,0.0711693850887937,1.0
425,-1.218563691793762,0.22306794401262303,1.0
426,-2.2583942388613814,0.02396447052004686,1.0
427,-0.5017655169322857,0.6158548015251011,1.0
428,-1.5859330299931993,0.11281841575189555,1.0
429,-1.4067001478533738,0.15957913767132048,1.0
430,-0.732368677114215,0.463978267342135,1.0
431,-2.310847151612416,0.020882221448984,1.0
432,-0.7570792687183403,0.4490384292768357,1.0
433,-1.3431875039533807,0.17927288201174982,1.0
434,-1.6123831744609431,0.10694237157470535,1.0
435,-1.2587453682332113,0.20818171553283832,1.0
436,-1.0320961302431324,0.3020775401642275,1.0
437,-1.5696079370011848,0.116570305667121,1.0
438,-1.6282074996062874,0.10354457275848533,1.0
439,-0.21813734069644963,0.827331101516257,1.0
440,-0.31350610250743216,0.7539094024625993,1.0
441,0.29404787052837106,0.7687336603155093,1.0
442,-0.34124337043812625,0.7329348681756545,1.0
443,0.027917752256884868,0.9777288758075394,1.0
444,-0.38062183889099266,0.7035002163645809,1.0
445,0.34384781438914386,0.7309753528592529,1.0
446,0.11087039309265706,0.9117236212996195,1.0
447,-0.052146120091301464,0.9584143698289251,1.0
448,0.1872736935797804,0.8514537275138828,1.0
449,0.24022362976970485,0.8101668495556928,1.0
450,0.10821018691664214,0.9138333528388785,1.0
451,-0.0898297758437348,0.928426122652855,1.0
452,0.09901193060086967,0.9211328090501331,1.0
453,-0.2223474589601218,0.8240525883841905,1.0
454,-0.23581743166462144,0.8135841028840108,1.0
455,-0.11184870128770887,0.9109479094677279,1.0
456,-0.3794968654808752,0.7043352204730832,1.0
457,-0.36974249612775406,0.7115901914451574,1.0
458,-0.10530763844474171,0.9161359714939603,1.0
459,-0.2321482887748515,0.8164324426883194,1.0
460,-0.5603231690546937,0.5752843996026532,1.0
461,-0.11198142384520891,0.910842678747196,1.0
462,-0.5540328596533949,0.5795813994014374,1.0
463,-0.20940388378340447,0.8341415835452894,1.0
464,-0.11354131096521332,0.9096060206835812,1.0
465,-0.07745088702592334,0.9382679925196484,1.0
466,-0.45450852029403205,0.6494828026596939,1.0
467,-0.05366945094202725,0.9572006894212648,1.0
468,-0.23127395620572677,0.8171115428265823,1.0
469,-0.1564152798579578,0.8757120763285207,1.0
470,-0.17989565857285214,0.8572418516046909,1.0
471,-0.19232717296701843,0.8474938289818061,1.0
472,0.13838134598515936,0.8899446712000794,1.0
473,-0.05257474138674315,0.9580728653522352,1.0
474,-0.05261828195429836,0.9580381747879679,1.0
475,-0.2457364092509621,0.80589647977548,1.0
476,-0.1559572886812136,0.8760730512582392,1.0
477,-0.4288217520221311,0.6680716194000826,1.0
478,0.2590786705284781,0.7955853209912291,1.0
479,0.21033121610007052,0.8334178353632163,1.0
480,0.34186482471170876,0.7324671435445732,1.0
481,0.18416891377794922,0.8538884940949764,1.0
482,-0.05165794208623239,0.9588033354738321,1.0
483,0.16518289212207032,0.8688067796897909,1.0
484,-0.15226403661623072,0.8789848980754325,1.0
485,-0.177719554374519,0.8589505038068931,1.0
486,-0.3922375811748484,0.6948995758888725,1.0
487,0.24475144770744978,0.8066590407590145,1.0
488,-0.42215486502344685,0.6729303287528328,1.0
489,-0.06350129711856219,0.9493698919373382,1.0
490,0.1110402563240807,0.9115889287293846,1.0
491,-0.22227847484681154,0.8241062832800743,1.0
492,0.060311240137897154,0.9519101861052525,1.0
493,0.3244775616232196,0.7455902263469107,1.0
494,0.14459918438444258,0.8850332315619748,1.0
495,0.22590438930233375,0.8212851161411197,1.0
496,-0.03935917810419599,0.9686056140403614,1.0
497,0.5251301831969865,0.5995162281705936,1.0
498,0.4684590839809182,0.639476964262184,1.0
499,-0.4762549583173244,0.6339137825538251,1.0
500,0.04168546284097608,0.9667511251026067,1.0
501,0.2720541787743262,0.7855917143750986,1.0
502,-0.06723605624819701,0.9463964984276538,1.0
503,0.18001213588270085,0.8571504137390731,1.0
504,-0.05334077443679657,0.9574625469100864,1.0
505,0.05749826215288627,0.9541506126095154,1.0
506,0.04426669938983602,0.9646936022862597,1.0
507,0.13646401236302405,0.8914600251722461,1.0
508,0.03906176777272101,0.9688427187828366,1.0
509,0.3544532820124158,0.7230143175527121,1.0
510,0.29601012138871885,0.7672347764987989,1.0
511,-0.14575221425177406,0.8841229386929484,1.0
512,0.15144629980347857,0.8796298439027415,1.0
513,-0.0601961396436181,0.9520018517903894,1.0
514,-0.20589041154452004,0.8368849875226201,1.0
515,0.3901750642814486,0.696423897572772,1.0
516,0.2470525600118499,0.8048777990748263,1.0
517,-0.12767429065505675,0.8984119259911177,1.0
518,-0.27824765043890803,0.7808338874338675,1.0
519,-0.14175610343021458,0.8872784304736598,1.0
520,-0.008307929569991351,0.993371642510301,1.0
521,0.2949370684311093,0.7680543305912275,1.0
522,0.22284597116631502,0.8236645878780599,1.0
523,-0.11625571995748353,0.9074545967964293,1.0
524,0.2516981315173589,0.8012848564185353,1.0
525,0.16790425087207386,0.8666654693231116,1.0
526,-0.16402466625242512,0.869718426681349,1.0
527,-0.28349119316589405,0.7768121944898152,1.0
528,0.20261293288110407,0.8394459127443059,1.0
529,-0.6121333286560557,0.5404776809842389,1.0
530,0.23214535582775972,0.8164347204983964,1.0
531,-0.05084977753477875,0.9594472783566352,1.0
532,-0.19306718335625223,0.8469142786396235,1.0
533,0.24601279784765945,0.8056825318048848,1.0
534,-0.403442424469998,0.6866402186766976,1.0
535,-0.09607205789022888,0.9234672346433737,1.0
536,0.051555168656752096,0.9588852235242494,1.0
537,-0.1335883463699292,0.8937335336200243,1.0
538,0.02535606243794381,0.9797719796246186,1.0
539,0.03959133736005878,0.9684205314077857,1.0
540,0.1584239855246362,0.8741291811346351,1.0
541,-0.18333714442844223,0.8545410046524737,1.0
542,-0.1766457602883529,0.8597938787449512,1.0
543,-0.3327040290207299,0.7393718054165106,1.0
544,0.49976976116118327,0.6172594323601246,1.0
545,0.5456388665834015,0.585338803688209,1.0
546,0.029805011704633975,0.9762237640715264,1.0
547,0.13589160024287242,0.8919125050375634,1.0
548,0.11764703359296555,0.9063521123626312,1.0
549,-0.10031687754812661,0.9200968237732365,1.0
550,-0.01973120277023541,0.9842585951391714,1.0
551,-0.054418680243206015,0.9566037936606419,1.0
552,0.12036632682789565,0.9041978527483597,1.0
553,0.19946769633883446,0.8419051081093825,1.0
554,0.01299438042789298,0.9896328002376914,1.0
555,0.058507858467196625,0.9533464661682199,1.0
556,0.35999464691425875,0.7188665042388234,1.0
557,-0.04274862376786295,0.9659036440336023,1.0
558,0.2934889435146234,0.7691607605445785,1.0
559,0.08801323871399763,0.9298697164178871,1.0
560,0.27356031977700385,0.784433951442616,1.0
561,-0.10579946954523066,0.9157457472449353,1.0
562,0.27353686779210695,0.7844519752145602,1.0
563,0.2681821532195583,0.7885702932063599,1.0
564,-0.2888205599934372,0.7727307991219561,1.0
565,0.04531046927496549,0.9638616715540669,1.0
566,0.4760355145248239,0.6340700981130694,1.0
567,0.08618024172946562,0.9313266247527113,1.0
568,0.33395046587414234,0.738431092354801,1.0
569,0.2852439652392434,0.7754691805891741,1.0
